                  id   redshift        sdss.up    sdss.up_err        sdss.gp  sdss.gp_err     sdss.rp  sdss.rp_err        sdss.ip    sdss.ip_err        sdss.zp    sdss.zp_err 
 1237667783921827996  0.0305636     0.18325359     0.02611708      0.2908115  0.029697455  0.38727024   0.03954488     0.44019517     0.04655049      0.5813819     0.08074065 
 1237667783923335472  0.0306739     0.19759518    0.020725021     0.44307694   0.04442155   0.5954197  0.059663802     0.71131307    0.071352206      0.7895756     0.08147127 
 1237667324329525314  0.0278392    0.024576044    0.031635486     0.34489873  0.034985367  0.51069194    0.0518242      0.6078004     0.06295055      0.6959185      0.1075432 
 1237667324329525341  0.0264774    0.065617464    0.007780089      0.2984307    0.0299282   0.5701781  0.057138946      0.7851563     0.07872649      1.0118552     0.10291372 
 1237667324330770623  0.0271805     0.19261914    0.027813504      1.1087354  0.111230105   1.8601867   0.18646647      2.4639375     0.24759135      3.0249462      0.3143539 
 1237667324330967153  0.0278588     0.21896729    0.022495732      0.7907989  0.079323426   1.4456393   0.14508346      1.9213481     0.19287021      2.2891107     0.23023136 
 1237667324331032709  0.0274404     0.19402812    0.021433204     0.63771474   0.06409796   0.9079754   0.09124387      1.1184287     0.11321113       1.155902       0.122295 
 1237667324333916286  0.0234392     0.19146493    0.024334561     0.50159603  0.050420392  0.59675354  0.060160965      0.6815699    0.069359146      0.7161505     0.08540268 
 1237667324334047310  0.0210446      0.7031883      0.0765592      3.2510235   0.33322135    6.805955    0.7002698      9.8436775      1.0158826       12.48021      1.2716205 
 1237667324334113422  0.0210898  0.00048928545   0.0045754844      0.1691821  0.017416647  0.30702588  0.031494282      0.4165792    0.043205954     0.49269247     0.06371772 
 1237667324334309417  0.0277229     0.11699716    0.013744986      0.3685544  0.037026465   0.5720122  0.057579346     0.71934927    0.072522305      0.8116245     0.08696895 
 1237667324334309460  0.0230821     0.28766316     0.03189014      0.9050452  0.090860315   1.7516172   0.17577672      2.4437444     0.24542019      3.1443746     0.32001233 
 1237667324334440523  0.0226955     0.63656396     0.06950693      3.4652824   0.35995603   7.3532505   0.76425314      10.617037      1.1085634      13.915396      1.4488685 
 1237667324334440628  0.0206544    0.056037765    0.009257038     0.37451535  0.037600506  0.71040535  0.071271054     0.97693735    0.098116584      1.2588104     0.12977181 
 1237667324334440764  0.0239241  0.00040415575   0.0054074307     0.33654848   0.03432434  0.48163897  0.049278878     0.51480216    0.054268915     0.29771692     0.07084383 
 1237667324334506010  0.0314102     0.87036234    0.087846965      2.3504007   0.23700836   3.3418672   0.34091356      4.2518153     0.43662456      4.6269784     0.47254848 
 1237667324334506112  0.0286717    0.023938844     0.00945964     0.20437428  0.020872332   0.3544491  0.036597077     0.46502233    0.047754943      0.5475356      0.0658607 
 1237667324334506271  0.0202611     0.27531374    0.028567439      1.3346024   0.13638969    2.680616   0.27357793       3.780942     0.38637018      4.8778625      0.4981339 
 1237667324334571816  0.0256475    0.043123703    0.007790015      0.1807164   0.01831488  0.34062245  0.034528874     0.47472504     0.04837978      0.5562485     0.06267544 
 1237667324334637189  0.0272711      0.5690342    0.058597904       2.990575   0.29947755    6.057725    0.6066304       8.623105      0.8635901      11.196168      1.1225013 
 1237667324334637285  0.0225232     0.34415728     0.03567025        2.07931   0.20862661    4.296231   0.43099013      6.1932178      0.6218256       7.188889      0.7208618 
 1237667324334637287  0.0248898     0.13079265    0.020039197     0.93507034   0.09389143   1.8278136   0.18352637      2.6205225     0.26344985      2.9713173     0.30493805 
 1237667783923400825  0.0313771     0.08878907   0.0143258795      0.3392862  0.034160923   0.5711894   0.05748552      0.7998463     0.08090544      0.8347079     0.09170287 
 1237667910049071276  0.0226292     0.54030067     0.05506021       1.212642   0.12140654   1.6780425   0.16804512      1.9226584     0.19269988      2.2904181     0.23338328 
 1237667910055035067  0.0223094     0.18599415    0.023292212      0.4216215  0.042598642  0.58732367  0.059293777      0.7000853    0.071455434     0.55193937     0.07867508 
 1237667910055428136  0.0219751     0.76781696    0.087417416      3.3658247   0.34709015     7.29898   0.74657834      11.187837      1.1406431      15.721918      1.6550583 
 1237667910055821379  0.0221272     0.68808967     0.07454466      2.3265023   0.23368691   3.9383562   0.39464825      4.8714185      0.4883171       4.918904     0.50407606 
 1237667910055886957  0.0228623     0.48343447    0.051354308      2.4000585   0.24030018     4.82957    0.4834234       6.824325       0.683213        7.60485      0.7636554 
 1237667910063947972  0.0317047     0.18354192    0.019651007     0.76013774   0.07617409   1.5280038   0.15301576      2.1341388     0.21375813      2.8014996      0.2815826 
 1237667910064013463  0.0327581    0.086638086    0.013240268     0.22059394  0.022646822  0.31056923   0.03166651     0.38470796     0.03962508      0.4434794    0.056503754 
 1237667910065258615  0.0285001     0.19975866    0.026242018      0.6601361   0.06748302   0.9595773   0.09697264      1.1717187     0.11868448      1.2689236     0.13668907 
 1237667910065586269  0.0276803    0.057116743    0.009440507     0.17841269  0.022617599  0.31938842  0.040161733     0.43685037     0.10157159     0.45953968     0.10448278 
 1237667967496159496  0.0203737     0.87512195     0.09122911       4.048579   0.40531367    7.130075   0.71389323       9.469695     0.94849354      11.662446      1.1709703 
 1237667968030670873   0.015598     0.95827174    0.100900844       2.955829   0.29617903   3.7958202   0.38010404       4.420628       0.442715       4.713372      0.4749663 
 1237667968032899094  0.0158789      4.6087565      0.4657672      20.077145    2.0089076   43.248787     4.339189       64.35472       6.453523       83.25405      8.3415575 
 1237667968032964848  0.0305172     0.18839596    0.020247148      0.4656507    0.0467427   0.6904918   0.06925469      0.8577553    0.086180896     0.94232917    0.097171456 
 1237665550499315738  0.0320598      1.6992751     0.17265216       9.509664    0.9515252   20.446316     2.046115      28.819519      2.8834746      35.542374      3.5574672 
 1237665550499315867  0.0329651     0.11498287    0.013092728     0.24475224    0.0246189  0.41154927  0.041409634      0.5369245     0.05412976      0.6125672     0.06500342 
 1237665550502330553  0.0303259     0.33391017    0.038223267     0.97399104  0.097637616   1.4168824   0.14193861      1.7896516     0.17964749      1.8969178     0.19866438 
 1237665564994437295  0.0281477     0.46292248    0.053728275      1.1101741  0.111801654   1.8969927   0.19036551      1.9981549      0.2017781      2.2901137     0.25013247 
 1237665564998697210  0.0298544     0.18984221    0.021968557     0.45947406  0.046728294   0.5966887   0.06204889     0.70588565     0.08675959      0.7262384     0.08300846 
 1237661069789495457  0.0311577     0.07414867     0.00827314     0.32485402    0.0325422  0.63938826   0.06401899      0.8874248     0.08887488      1.1396432    0.115429275 
 1237665564999418097   0.031487     0.12635323    0.014226226     0.32117343  0.032267347  0.51548254   0.05173702      0.6775163      0.0680769      0.8109493     0.08458601 
 1237665565529931863  0.0303136     0.12558989    0.017529001     0.34234753  0.034594126    0.527131   0.05324478      0.6650905    0.067543395     0.58672035     0.07311005 
 1237665565530128750  0.0299312    0.058161493    0.013345014     0.23224725  0.023705529  0.30796647  0.031682596     0.39764315    0.041227065     0.36592305    0.054600522 
 1237665565530456172  0.0281686     0.23755224    0.025630983     0.57984304  0.058705386    0.872429   0.08839901      1.0960953     0.11125251      1.1831583       0.123877 
 1237662524160278546  0.0272489     0.37943828    0.055749178      2.3239036    0.2718704   4.8871045   0.55979586       7.108282      0.8086573       7.218589      1.1013546 
 1237662524697018587  0.0289801     0.10108447    0.016826432     0.29025328   0.02968636  0.38274002   0.03930954     0.47113904     0.04969809     0.47642308    0.079456024 
 1237661070326694166  0.0326524     0.11439959    0.013058435      0.3545363   0.03560171    0.584913  0.058710728     0.77039254     0.07755005     0.82913977     0.08836836 
 1237661070328856850  0.0240971     0.29160127    0.033573806      1.2454544  0.124896795   2.6864026     0.269392        3.78697     0.38012397      5.1818027     0.52606577 
 1237661070332657807  0.0200956     0.31723207    0.035622317      0.8274873    0.0876146   1.2332093   0.13457508      1.3546225     0.23154704      0.9228098     0.20252542 
 1237661070334034113  0.0206202      0.3342884     0.03434191      1.0562379  0.105747804   1.7140203   0.17157675      2.1245673     0.21285263       2.602467     0.26389307 
 1237665566070669420  0.0283435     0.12719563    0.014001557     0.43574235  0.044043597   0.8034339   0.08082821      1.1034441    0.111033954      1.4267986     0.14493999 
 1237665566070800580  0.0307002     0.26886716     0.03154554      0.6652526   0.06694385   0.9693481  0.097540274      1.2007524     0.12113359      1.4562106     0.15761201 
 1237665566073946354  0.0308146      0.2346873    0.024686914      0.5695593  0.057078134  0.87195784   0.08735347      1.1321365     0.11362837      1.4210265      0.1453646 
 1237662525770039468  0.0221217     0.14516403     0.02041842      0.4940364   0.04975039  0.83513784   0.08414964      0.7563888     0.07774965      0.8364419    0.113944426 
 1237662526308286720  0.0269381     0.13777506    0.020587988     0.24566548   0.02569347  0.39844772  0.040747907     0.38620824    0.044030923      0.5461247     0.09482668 
 1237662526308548637  0.0265576     0.14714308     0.01725462      0.3579568    0.1080247  0.52528745    0.1757621      0.6607698     0.24797945      0.7413776      0.1380372 
 1237661070873133188  0.0259022     0.24337567    0.029162277     0.63498914    0.0640292   0.7952229   0.08001929     0.88210714     0.09069021      0.7305226     0.10986468 
 1237661948634595660  0.0218956     0.12873831    0.020458117     0.36375394   0.03793446   0.5681789   0.05754135     0.64436024     0.06938178      0.7046715      0.0969738 
 1237661948641149087  0.0282193     0.19225065    0.024189226     0.66349465   0.06733508    1.187144   0.11924679      1.5202643     0.15296237      1.7833669     0.18479331 
 1237667910068731962  0.0181851     0.69773096     0.07185175      1.6498082   0.16515614   2.3656967   0.23686375       2.745633     0.27503836      3.0219684     0.30668196 
 1237667910586269829  0.0212785     0.12655427    0.036456246      1.2094933   0.12199825   1.7638044   0.17705463      1.7534856     0.17880973      1.1928381     0.17270894 
 1237667910586335274  0.0216415      0.6478946    0.066475034      1.9424659   0.19471933    3.187526   0.31928283      4.0662074     0.40789735      4.9594617      0.5009046 
 1237667910587056147  0.0220559       3.603247      0.3678359       19.10739    1.9511975    39.93105     4.072141      58.284744      5.9480615       72.74738       7.386555 
 1237667910587056281  0.0215929     0.40851048     0.04157287      2.0946305   0.20984201    4.323948   0.43315193      6.0628014     0.60737866      7.9758024     0.79945415 
 1237667910587187489  0.0258727     0.13857488    0.020885803      0.3168328   0.03233398   0.4901377    0.0497357      0.5692229    0.059441894     0.49085394    0.080515414 
 1237667910587777179  0.0245176      0.3268852    0.036382344      0.8825567  0.088510044   1.3227378   0.13260134      1.5678202      0.1578852      1.8363184     0.19404264 
 1237667910588104757  0.0214836     0.24163118    0.025278063      0.5419434  0.054536924  0.73398286   0.07388945     0.84419656    0.085292935     0.90303916     0.09507304 
 1237667910593216633  0.0247032     0.06689302    0.011864942      0.2581377  0.026411356  0.41965315   0.04242103      0.5699534    0.057803363     0.57394665    0.068133034 
 1237667910593478804  0.0228241     0.53241545    0.060175113      1.6207422    0.1641339   2.9258485   0.29302415      3.9637206     0.39741963       4.780805     0.48640808 
 1237665566610096572  0.0308037     0.13468972    0.020226272      0.3708458   0.03752632  0.52331746  0.052852035     0.58282375    0.059529744      0.6463429    0.084369645 
 1237661948655829224  0.0242834     0.38998058    0.040268898      1.1252018  0.112629786   1.8188108   0.18201478       2.306372     0.23085715      2.7108557     0.27316642 
 1237661949175988493  0.0317855     0.05559175    0.023586068     0.34749907  0.036480624   0.4929565  0.050931193     0.56982327     0.06133893      0.7904629     0.10336235 
 1237661949177823495  0.0215909     0.06836745    0.021977814     0.24083261  0.025792532  0.33570114  0.035422087      0.3563138    0.041731983     0.31938213    0.071359634 
 1237667911124385875  0.0268858     0.06651438    0.012945083     0.19490097  0.020275097  0.31688187  0.034372743     0.40319178    0.042172864      0.4079439    0.090177886 
 1237667911124451431  0.0278228      0.0479273    0.008915523     0.20550723   0.02079702  0.38319033   0.03870032     0.51032865    0.051727258     0.58705413    0.067127176 
 1237667911124516982  0.0244207       0.524476     0.05820349      1.9842349   0.19966133   3.5427399   0.35552222        4.61688     0.46325323      5.4773703     0.55610913 
 1237667911124582773  0.0256904    0.027655378      0.0159917     0.22623503  0.023582289     0.33234  0.034413043     0.34020087    0.037790168     0.32985705     0.07251517 
 1237667911124648059  0.0256052     0.17389031    0.021916768     0.76524246  0.076720245   1.6126283   0.16152476        2.25962     0.22638299      3.0293334     0.30741677 
 1237667911124713624  0.0241353    0.121799275    0.015250534      0.2953532  0.029863263  0.49421707  0.050009754      0.5796826     0.05880007     0.64792734     0.07505595 
 1237661949186408622  0.0301088     0.25716537    0.027426478      1.3110824   0.13560481   2.6966007   0.27932745      3.7101524     0.38422453       4.745812      0.4880058 
 1237661949186408636   0.031964     0.28582925     0.03262522      1.0952039   0.10972778   2.0242822    0.2026494      2.7460098      0.2748911      3.4120939     0.34372574 
 1237661949188440098  0.0222161      0.5948577    0.060763538      3.1197317   0.31210268   6.4971323    0.6499103       9.227561      0.9230596      11.991714      1.1998667 
 1237661949193027813  0.0248787     0.22975864     0.02778999     0.95756716  0.095976986   1.9073685   0.19099034      2.6563945     0.26601008       3.083908     0.31203383 
 1237661949193159004  0.0284241      0.0976295    0.021040667     0.22816683  0.023987742  0.34143722   0.03523779      0.4178412    0.044607695     0.38085696    0.066879444 
 1237661949193551958   0.025058  2.1909667e-05  3.0148138e-05      0.4125636  0.084125414   0.6897864   0.14457877      1.0966899     0.19598256       0.753089     0.10942435 
 1237661949196697826   0.028889     0.17820595    0.020517407     0.38693914   0.03898688  0.44980094  0.045472417     0.48676065    0.049517088     0.51633906     0.05934198 
 1237661949196763145   0.029121      0.7131085     0.08236826       3.553855   0.38198513    7.437313    0.7919479      10.881979      1.1572905      13.341336      1.3916724 
 1237661949197680822  0.0283102     0.13708414    0.020213176      0.6182286  0.062174737   1.2393514   0.12428947      1.6487705     0.16535985       2.219413      0.2261004 
 1237661949713121388  0.0323636     0.07204725      0.0089216     0.21410154  0.021559533  0.33966044  0.034162972     0.43878087     0.04414885      0.5082742     0.05380282 
 1237661949714038923  0.0309458     0.52732897    0.059669923      1.5510273   0.15557972    2.420858    0.2425125       2.919745      0.2929822       2.651962     0.28076488 
 1237665369046712427   0.032791     0.85329443     0.08794029      2.3519547   0.23552935    3.786837    0.3791143       4.914547      0.4922941       5.481281      0.5556694 
 1237665369583845416  0.0329718     0.21901971    0.026858194      0.6121174  0.063975364   0.7716912   0.08009887      0.8726484     0.09279783      0.7046738     0.09623715 
 1237665370120781969  0.0322217      0.1500713     0.01740662     0.34947723  0.035208456  0.40982497   0.04135177     0.45475483    0.046369728      0.4893032     0.05957085 
 1237665370120978452  0.0315404    0.027044313    0.015399302     0.16482982   0.16546138  0.30871227   0.19762005     0.47804955     0.28542635      0.6923966     0.13411298 
 1237665370121044087  0.0328723     0.09846218    0.015442218      0.4954961  0.049780697   1.0320516  0.103532374      1.4273298     0.14333835       1.716934     0.17905608 
 1237661949725114453   0.023429     0.24099527     0.02500015       1.407032    0.1433208    3.002116   0.30577686       4.334867     0.44148418       5.420874     0.55001456 
 1237661949725114557  0.0241281      1.4936265     0.15812126       7.772319    0.8014895   16.283228    1.6704828      23.537424      2.4255688      30.303213      3.1052783 
 1237661949730226308  0.0233552     0.25232893    0.026811715      1.3773695   0.13847053   2.8163307   0.28306785      3.9829726     0.40033278      4.9226365      0.4944829 
 1237661949731733777  0.0311869    0.055903673    0.015240759      0.2417007  0.024795815  0.34899256   0.03686142     0.41220045    0.042918406     0.38325682    0.061096992 
 1237661949731864701  0.0310614      0.5085913    0.058384817      1.4777224   0.16296372    2.342957    0.2518298      3.0317159     0.32456508      3.7340758     0.40411308 
 1237661949732520025  0.0268941     0.57896763    0.061631914      2.6952746   0.26997906    5.463268    0.5471162        7.55091      0.7560153       8.836639     0.88657665 
 1237661949733372066  0.0287138     0.19411378    0.024652006     0.57773197  0.058134425   0.8286738   0.08334865      1.0497785     0.10567887      1.0859778      0.1194447 
 1237661949734158553  0.0295696      0.5550844    0.059803985      1.3625418    0.1365922   1.8990413   0.19016047       2.184493     0.21920994       2.441808     0.25352126 
 1237664671645171895  0.0251936      0.5038702     0.05486224      2.5214891   0.25285175    5.620401   0.57047945        8.29615      0.8327025      11.023011        1.10826 
 1237664671645302945  0.0245907    0.049248535    0.014919455      0.5343668  0.053724222  0.78001714  0.078354254     0.98120284     0.09938349      1.2434719      0.1388801 
 1237665427552993436  0.0227429      0.4106213    0.044905175      1.3109759   0.13152559   2.5322037    0.2540276      3.4413197      0.3458367       4.286285     0.43792263 
 1237665427553124587  0.0287229     0.09395377    0.014163808     0.26790035  0.027242362    0.503524  0.050885964      0.6880058     0.06985152      0.7106761      0.0854466 
 1237665427553321118  0.0158929      0.3788388     0.04193052      0.8688538   0.08738914   1.2503334   0.12567154      1.3947517      0.1410499      1.1340549     0.13909893 
 1237665427553386581  0.0223663     0.56862265    0.057923466      1.5393889   0.15442002   2.2160113   0.22265455       2.664275     0.26752585      3.1753664     0.32123685 
 1237665427553452110  0.0181659     0.12966336    0.017283209     0.28918827  0.030438999  0.44192252   0.04529575      0.4877991    0.050512426     0.63586473    0.079856105 
 1237665427553452170  0.0262119    0.057802506    0.015710847     0.27113318  0.028015247   0.5067357  0.051272064     0.66385317     0.06842301     0.71085554     0.09551304 
 1237665427553910894  0.0230399      0.2592201     0.04330442     0.78973424   0.09549836   1.4722809    0.1566977       1.379069     0.16224796      1.2800736     0.20097606 
 1237665427556204551  0.0290799     0.33274963    0.034758314      1.7170849   0.17335437   3.7084253   0.37464523       5.394305     0.54567707      7.2578087     0.73472553 
 1237665427558629603  0.0168796     0.41098574    0.041910898     0.85369647   0.08547666   1.1670964   0.11685151      1.3371252     0.13402142      1.4479648      0.1488378 
 1237665427560005800  0.0319188     0.27302685    0.028319325      1.1920512   0.11929538   2.4475412    0.2448694      3.4312198     0.34332854      4.4376287     0.44518343 
 1237665428089995597   0.026901    0.046797868     0.01277738     0.20648248  0.021492418  0.39640513  0.040600445       0.543362      0.0558197     0.53633946     0.07519098 
 1237667733984182451  0.0283724     0.33209157     0.03771474     0.87188417   0.08797352   1.2743452   0.12834331      1.5146395     0.15314026      1.2393215      0.1444527 
 1237667733987328183  0.0206324     0.23650837    0.028691564      0.6455726  0.067414775   0.9149245   0.11098157      1.1218292     0.11368251      1.2500548     0.13799486 
 1237667733988573456  0.0325185    0.053086568    0.010579102     0.28498098  0.029894216  0.53953826  0.056535304     0.74558073     0.07666469     0.97208935     0.10800247 
 1237661972792738009  0.0176652      0.5048393    0.053963833      1.0466917  0.105119154   1.3376112    0.1341478      1.4671704      0.1476475       1.435704     0.15417045 
 1237667734501130604  0.0318689    0.057505496    0.011586932     0.21254142  0.021809587   0.3381018   0.03467152     0.45371696     0.04670441     0.44490644    0.058047757 
 1237667734503555358  0.0218217       0.178664     0.02354352     0.52876973  0.053367965   0.8243777   0.08288956      1.0161393    0.103456594      1.0041016     0.11603708 
 1237667734504603813  0.0309737     0.09935244    0.011408959     0.22354661  0.022530511  0.35762957  0.036283433     0.46381938    0.047156617      0.5025519    0.054256782 
 1237667734507749425  0.0244327     0.23389782    0.030268572     0.82680523   0.08387418    1.251773   0.12659058      1.5448104     0.15684944      1.9020649     0.20288457 
 1237667734508404845  0.0239268     0.12701169    0.015533088      0.3904077   0.03940102   0.6300701   0.06380181     0.80380356     0.08176674      0.8744871     0.09517047 
 1237662526839390320  0.0228878      1.0099517     0.10875367      3.1486342    0.3154749   5.1384444    0.5276623      6.9142113      0.6925416      8.7182665       0.882653 
 1237662528450068602  0.0216824     0.37245312    0.039708775      1.1151658     0.114197   1.6632326   0.17295782      2.0515103     0.21757844       2.084595     0.22507675 
 1237662528458850468  0.0316992     0.14153291    0.015591614      0.4411687   0.04428624  0.63490486   0.06384238      0.7803049     0.07869429     0.85883343    0.089177795 
 1237662528458850506  0.0307884     0.11526437    0.012793921      0.5276869  0.052875016    1.061085   0.10622545      1.4676585     0.14692064      1.9546028     0.19648461 
 1237662528986742874  0.0241684      0.9078797     0.09341998       3.143829    0.3146203   5.7028394   0.57114315       7.758421     0.77753645       9.483336     0.95370185 
 1237662528986808648  0.0227505      0.1472087    0.023735955     0.34337863  0.035407074   0.5410255  0.054761436       0.522873     0.05767816     0.58769715     0.10073383 
 1237662528989298941  0.0216705     0.17287453    0.025977232     0.31832135   0.03307519  0.42144376  0.042944953     0.46089232    0.050324745      0.5542531     0.09656219 
 1237662528990478488  0.0242319     0.17279083    0.023372712     0.37448618  0.038284574   0.6397246   0.06462281     0.82167125    0.083784066       0.572227     0.08334243 
 1237662528991264971  0.0179959     0.13372397    0.015121424     0.35268548  0.035512224  0.47800705  0.048054025      0.5467889    0.055158727      0.6155607     0.06729112 
 1237662528991461607  0.0229727     0.41083866    0.042291448      0.9766178   0.09777938   1.2618173   0.12631589      1.4870828     0.14907086      1.6672586     0.17102613 
 1237661972804337726  0.0237059      0.3340873    0.034903284     0.92646766   0.09283151   1.4203855   0.14236201      1.7580254      0.1763063       2.025147     0.20503332 
 1237667734515286167  0.0224263     0.33389515     0.03908144       1.176314  0.118013956   1.8304645   0.18354344      2.1558409     0.21683201       2.245769     0.23749475 
 1237667734518431886  0.0277624     0.24679717     0.03209123     0.91451174   0.09271846   1.0982058   0.11192603      1.2540098      0.1282841      1.2238817     0.14245923 
 1237667734518759477  0.0275362      0.9580645     0.12190711      2.1810613    0.2428663   3.2757106   0.36322373       4.163743     0.44215512      5.1873755      0.6525272 
 1237667735041409105   0.032081     0.07499971    0.012592616     0.29391557  0.029756334  0.51770484  0.052327767     0.68377805     0.06925994      0.8879862     0.09844112 
 1237667735041409119  0.0301913     0.05744611    0.008167367     0.22893824  0.023081657  0.44455096  0.044759348      0.5960109     0.06004724     0.74400085     0.07881031 
 1237667735041605682  0.0230346      0.8587259    0.086419456      2.0405767    0.2041302   3.0070775    0.3008097      3.6340702     0.36357263      4.3518295     0.43682197 
 1237667735041605830  0.0214267     0.07910672    0.013836512     0.21083938  0.021721067  0.29829705  0.030310048      0.3440247    0.036637265     0.47258657    0.067066245 
 1237667735043440705  0.0230291      0.1553821    0.017003633      0.4169988   0.04182484  0.60083693  0.060292117      0.7112982     0.07150449     0.82188064     0.08680265 
 1237667735044292644  0.0299813      0.5100228      0.0522456      1.9578547   0.19699906   3.5659757   0.35805565        4.76958     0.47823775      6.0083165     0.60306174 
 1237662528994017307  0.0266479      0.8098798      0.0815516      2.0295768   0.20382103   3.1910276   0.32064608      3.9958372      0.4015332      4.8536935     0.48826456 
 1237662528995655738  0.0294472     0.24623987    0.026988909      1.1221015  0.112420626   2.1574676   0.21598941      3.0385072      0.3042299       3.846467      0.3865166 
 1237662528997097591  0.0322524     0.24543685    0.027502296       0.518651  0.052149754   0.6375733   0.06419604      0.7310064      0.0738409     0.77779365     0.08668093 
 1237662529523613983  0.0234208     0.15618892     0.02294954     0.32979116   0.03378569   0.5286333   0.05405897      0.6402706     0.06670285     0.55939835     0.09445379 
 1237662529526825220  0.0230733     0.37683427     0.04133703      1.1316891  0.113366455   2.1766021   0.21799399      3.0132647      0.3018844      3.6386297      0.3723866 
 1237662529531281684  0.0268409     0.20040013    0.035850495      0.9987765   0.10043368   1.8966347    0.1905321      2.5408373     0.25486377      2.7373042     0.30574796 
 1237662529531609183  0.0288583     0.32046226      0.1692592      1.1321676    0.2784839   1.8443806    0.6168903        2.43205     0.75095403      2.2863426       0.741038 
 1237662529532002656  0.0287379      0.6716982      0.1122513      1.8171821   0.18857418   2.9732623   0.30198568        4.17275     0.42202753      5.1283946     0.52436143 
 1237661977084035257  0.0245832      1.9070815     0.19593555         5.1374   0.51789993   7.7715163   0.78138006      9.7024355     0.97582126       11.26046      1.1313707 
 1237665428090454194  0.0257487     0.12401722    0.013709723     0.56685793  0.056753777   1.1295788    0.1130413      1.5807425     0.15821576      1.9695839     0.19835556 
 1237665428090716216  0.0206475     0.33659947    0.036752343      1.6225476   0.16404428   3.5053713    0.3539384       5.142756     0.52130526      6.7991505      0.6865183 
 1237665428093206601  0.0172585     0.17104727    0.020067379     0.30338436  0.030703941  0.35311133   0.03610879     0.35969147      0.0378462     0.40159816     0.05870456 
 1237665428100350286  0.0191063    0.116969675     0.01820759     0.26000795  0.026550336   0.4110498  0.041938808     0.47479644    0.049745694     0.59245706     0.08263517 
 1237667549274308961  0.0214947     0.13172811    0.016955566     0.24202704  0.025107952  0.34018445  0.034600448      0.3885885    0.041111816     0.36179066    0.061947376 
 1237667549809410203  0.0223835     0.19268915    0.020674221     0.49909866   0.05001981  0.64279515  0.064490065     0.73296416     0.07378044     0.79933536     0.08527495 
 1237667549810131030  0.0226091     0.35078815    0.042003553      1.6023318   0.16059108   2.7384164   0.27449006      3.4361587     0.35120377      3.7771122     0.39760396 
 1237667549810131100  0.0288943      0.2510492    0.041315988      1.1199094     0.113241   1.7823255   0.18902601      2.3186786     0.23578054      2.6757727      0.2870886 
 1237667549810720966  0.0230772      0.5676315    0.059033547       1.993739   0.19956015    3.543915    0.3547977       4.829432     0.48380563      5.9801745      0.6016261 
 1237667549813473349  0.0167387     0.17706461    0.029753728      0.5494549    0.0567906   0.8441678    0.0883117      0.9294713    0.099846475      0.8257692     0.12182906 
 1237667549813735586  0.0233412      0.1051988    0.016922165     0.27884388  0.028726863  0.39059508  0.043198355      0.5522449     0.09323744     0.48682958     0.08226536 
 1237667735059038443  0.0187462     0.17806043    0.019200956     0.40590346  0.040718995   0.6134913  0.061600648       0.702628     0.07066436       0.808666     0.08574852 
 1237667735059759195  0.0312615      0.0818545   0.0099734925      0.3121167   0.03151536   0.6207664   0.06239638      0.8888543     0.08968322      1.2031595     0.12389884 
 1237667735061856438  0.0328516     0.18392946    0.022427343       0.760005   0.07626081   1.5235963   0.15271248      2.2407148     0.22450493      2.8711317     0.29310438 
 1237667735575527575  0.0324434     0.14958437    0.017472718      0.5565441     0.055846   1.1517253   0.11551438      1.6357627      0.1642212      2.0169609     0.20441338 
 1237667735575789806  0.0294173     0.17430262    0.018793173     0.78232944   0.07852678   1.5628431   0.15677685      2.1670685     0.21740764       2.745181     0.27653927 
 1237661977088229471  0.0289463      0.4114887    0.046325672      1.0837814   0.10882401   1.5325353   0.15368578      1.7726865     0.17927133      1.9852526     0.21670178 
 1237667735578083428  0.0224456     0.31009322      0.0319465     0.79847753   0.07992669   1.1407962   0.11420868      1.3756905     0.13777827      1.5536454     0.15835631 
 1237667735578411109  0.0302523    0.084483266    0.013529676     0.27708507  0.028816884  0.42406258  0.043369662      0.5455721    0.055614572      0.6125618     0.07533609 
 1237667735578870027  0.0237609     0.17944191     0.02422787     0.28742477  0.029385803   0.3769754   0.03861908     0.37670976    0.042248413     0.42579538     0.07522706 
 1237667735579197508  0.0214574     0.18635882    0.022672825     0.57689905   0.05798116   1.0232744   0.10277669      1.3610704      0.1370866      1.6572953     0.17591463 
 1237667735579853042  0.0265234     0.68795294     0.07227098      2.3210092   0.23252484   3.9122686   0.39191684      5.1090107      0.5117567      6.4155416      0.6494354 
 1237667735580180732  0.0218444     0.24004407    0.030700427     0.66645527   0.06715055  0.84300816    0.0847424      0.9617575     0.09800223      1.0526651      0.1317955 
 1237667735581884427  0.0220221     0.22699542     0.03536386     0.36915502   0.10352318  0.44732416    0.1890754     0.48676223     0.25334004     0.35788095     0.13358197 
 1237667735594074600  0.0161068     0.13107686    0.023862287      0.3326726  0.034327526  0.46749595  0.047518972     0.52990127     0.05638552     0.56988144     0.09905018 
 1237667735594139712  0.0157191     0.72608054     0.08152605      3.7391016    0.4278108     7.42611    0.8417079      10.403329      1.1858934      12.863121      1.4143844 
 1237667735598596364  0.0203981     0.27716753    0.030410042      0.6069975  0.060914878   0.8264032   0.08306271      0.9443644    0.095200114     0.95200163    0.106752336 
 1237667736109711512   0.024983      0.7014479      0.0751045      2.8044262   0.28084943    4.873537   0.48760948      5.9599915      0.5969605      6.3530993     0.64349186 
 1237665428626669684  0.0217749     0.34215325    0.035841394      1.7976809   0.18166874   3.6666949   0.37082613       5.089192      0.5148475       6.449237     0.64984345 
